,business_id,attributes.RestaurantsPriceRange2,stars,review_count
52936,b'm3ENrv6bKW8h44bMyBAOOQ',1.0,3.5,9
52937,b'Ec-h5JjXzy-pjfpb7d_BFQ',1.0,4.5,57
52938,b'3ot6ucvk6eG6Zgtzc2-gwg',1.0,3.5,13
52939,b'LnkkArYSmU9pYRWOO6oPzw',1.0,3.0,69
52940,b'0_VT3sTwi7gorIlU36ASmg',,4.0,146
52941,b'YCEZLECK9IToE8Mysorbhw',2.0,3.5,195
52942,b'4yGrrjIS0gu5gYAUIFU3fA',2.0,3.0,55
52943,b'NASjUYKkz6l7hQLxMf2lqg',1.0,4.5,518
52944,b'6a-em_nn7IY-yQV_znkUyg',1.0,3.5,8
52945,b'7EbrIfLTqQjKn320KUaDOg',1.0,4.5,29
52946,b'hrNIDao4XnOhrv7aaFehTg',2.0,3.5,149
52947,b'a23aElEgvCFhxdtqdzh7bg',2.0,3.0,7
52948,b'Yuml4M6_FKQNaLlOEt1udw',1.0,3.0,13
52949,b'Q-iLHwtE5zLOBfha7LNz5g',1.0,4.0,3
52950,b'GjOZdW5YZDJ9fXPfqlo-YA',1.0,2.5,8
52951,b'veaUBU4pq5dJm6Em6wgEMg',1.0,3.0,3
52952,b'tiaSRKBTb7edKIB4V5qFKg',1.0,4.5,6
52953,b'7Qpn2DvgIUpOJQdI4DXETQ',2.0,3.0,9
52954,b'8xsos7GhHO7C5YjRxOYGsA',,3.0,3
52955,b'w_7VFr4bZiTl65HWEf0SVQ',1.0,2.5,10
52956,b'CgCp4FAVXFnEuDavxicrfQ',2.0,3.5,34
52957,b'hhhHgSaSl6GLtuDoDrMUZQ',2.0,4.5,93
52958,b'lgWB0yGXpZvupYREWxtV7g',2.0,4.0,479
52959,b'364hhL5st0LV16UcBHRJ3A',2.0,4.5,903
52960,b'3zPlIl3EtYAAV1EG0kPg4g',1.0,3.0,4
52961,b'9Cv6nCZ8v2jFMx-pbCwkzQ',1.0,4.0,141
52962,b'gVLzkqIAHIWro_ZxkpjbFg',2.0,4.0,104
52963,b'JsbRZoGU2iC3B5_W62jSMg',1.0,4.0,23
52964,b'xNpD5ObRmK0q87f6QU283A',3.0,3.5,82
52965,b'gMGeopqMcN5Zuq5H7_yUvQ',2.0,1.5,26
52966,b'MCmDm9YW2csuK4nOsMbRTw',1.0,4.0,3
52967,b'RrKfYuyKqBn3wKBZNBuFSw',2.0,4.0,4
52968,b'e01WELWR6ODCder7onrIlA',1.0,3.5,6
52969,b'qNnd-4bG1hm2NFMaOHj1kg',2.0,2.5,18
52970,b'fbJzViakV5GK5T1LWcFGbQ',1.0,3.0,20
52971,b'omQzbXpCURIShYYeBREO_A',2.0,2.5,5
52972,b'-EwVs_4fsdWoHebCOa6_FA',2.0,4.5,23
52973,b'z_DGwPyUPgCk5Q7-WunsbA',2.0,4.5,132
52974,b'86NCwTZ2mRzJnuOyURDEww',1.0,3.5,18
52975,b'beb_QLcQySKwYFPyVu6eJw',,3.5,6
52976,b'XI3iNUgChOfJk5ppjKVEQQ',3.0,4.5,183
52977,b'V4BYvw51GBAj7pv2n7XtOw',,2.0,13
52978,b'5e4Wi0lzkOL67UUTTGIWDA',2.0,5.0,4
52979,b'5rEI3Pcp9Cika9JsPm0VkA',2.0,4.5,22
52980,b'ue1och-MuOytywoFUwBy_A',2.0,2.0,11
52981,b'qJc12bxr4p-7ICE_Vhb-vA',2.0,3.5,83
52982,b'QCUjHPu7OF_bqfjnehlQaQ',2.0,3.5,175
52983,b'5do7Z64Lh60BOJiZed7YJQ',1.0,4.0,24
52984,b'l4E_URuoT-zWbzdovJ6gVg',,3.0,3
52985,b'tbZ-vAxGDlRIp3FWiT4JRw',1.0,3.0,14
52986,b'DncR06kFZ_u2O4NlbPPE4w',2.0,4.0,80
52987,b'LzF235KwLnVPDfSqdeZi-A',1.0,3.5,123
52988,b'Q3BUdZTMw8KRd-3QYtTyAg',1.0,2.5,25
52989,b'CQJGl8n0wqL8WSEsG_yqDg',1.0,3.0,17
52990,b'6pKR-h3KN7AwgGOOYBbE2A',2.0,5.0,18
52991,b'GWngEFlr9ixVKetxenafOw',,2.5,3
52992,b'oDGpzHa92uTZXfwNQ1khsA',3.0,3.5,16
52993,b'InPTaYZ5j_4Iz6KCg5sAng',2.0,2.5,18
52994,b'vBGfITg_FEkFYMQwNagbBA',1.0,4.5,12
52995,b'tRrMljYqr48OjWoHDDkSoQ',2.0,3.0,8
52996,b'D-xE90Ut4AUlOomgYPLaYQ',1.0,3.0,9
52997,b'I8cCdp3q_5oCEykzZgPkQw',1.0,4.0,40
52998,b'z2RiCl_iU-8bM4Lj1zNL8g',3.0,4.5,140
52999,b'ei7S4WnSWzu18XwE8PDOtg',2.0,2.5,10
53000,b'MIyGmoGS8cG1INmVey-BZw',1.0,4.0,24
53001,b'voaZjLwStQEq9-wj7hFYBQ',4.0,4.5,31
53002,b'35ET2yviSxhkMmQa89rFKA',2.0,3.0,49
53003,b'0HgLKI1T9WT3hJXskDtUrQ',1.0,4.0,118
53004,b'Dqzkdf0sz8lm9AFjfsDmIw',3.0,4.0,300
53005,b'tJhj8Mk9qpAr1sVcOVurEQ',2.0,4.0,8
53006,b'dh1S06LtJqMRRpGcePn5Cg',2.0,4.0,4
53007,b'HHW5cqxgeOU1-Fj1r-P3ww',2.0,4.5,12
53008,b'Xl2zyEFXHSHS4Xpo6ja4BQ',2.0,3.0,14
53009,b'ayYfD23HJaaK1DjZJ_mYxA',2.0,3.0,4
53010,b'lURzzs8lK1AP6_2738Z43w',2.0,3.0,15
53011,b'IIHpQVCSUmgywdX2cFScHA',2.0,3.5,3
53012,b'7EOWPk1rTJrJY2RAaMfNkA',1.0,3.5,21
53013,b'lKH_cqeaeVpHdsO2dK58OA',1.0,3.5,266
53014,b'LVKaVJMW2VGu3OoFXU7Xng',2.0,2.5,15
53015,b'ehMxdQ9FfF4uOcGPKNWNOg',1.0,3.5,97
53016,b'QRVE3i86LxECp7wxylOYgQ',,2.5,3
53017,b'v1lOO2jjHwhoX2fySoDkVg',2.0,2.5,139
53018,b'WHz8BX4y0q4liGG3wfBRfQ',1.0,2.5,43
53019,b'EXTvdXrz6259f4GRw6W0Eg',4.0,3.0,9
53020,b'buk0wVdm_42901qeVIoTrg',,2.0,4
53021,b'kL7u1A1lIsefy_NGYZN9vg',2.0,4.0,7
53022,b'UcVAkJIpGKnha1dzszep8g',1.0,2.5,13
53023,b'tfrO7U7RtBPBISfuKYeOUg',1.0,4.5,4
53024,b'c0exbGNQvCDJZLorPeYY7Q',1.0,4.5,173
53025,b'JyxHvtj-syke7m9rbza7mA',2.0,3.5,1674
53026,b'mT8Ej8sKFJoIa5G0Vl4AKA',2.0,3.0,105
53027,b'WQ7Qys-keM0MCO7IGpEduQ',2.0,3.5,143
53028,b'yI5_S0b1Z6pEEaRajy3XQw',1.0,4.0,9
53029,b'KZ8HZTqYwQkSaQKYJOgTSw',1.0,3.0,9
53030,b'SyHWWWyrDRntFRQY3TGBSA',2.0,4.0,12
53031,b'pWAMkYw-bE5hcVaMGvr2Xg',1.0,3.0,13
53032,b'X0Tczp3XH3qTinliAM5TEA',1.0,4.5,71
53033,b'hqtZ2NmUlrNtHp7xW2BWoA',1.0,4.0,261
53034,b'rxQalNB7uMY6Cj9aBmfA1Q',,2.5,6
53035,b'h2Gc7ZP0LN6VZWqIRYtCEA',1.0,4.5,78
53036,b'CSe9FpalbwGzQcp_h5BVxg',1.0,4.0,123
53037,b'Mk77MGntQHU8ZYVofKBJ-w',2.0,4.5,6
53038,b'IHCaTeKF5-qul1V8IZ834g',2.0,3.5,56
53039,b'dJF4C707KVhFx1qcRJhlEA',1.0,4.0,451
53040,b'2gL0aUIPqe4rw7bJqfAA_g',2.0,4.0,13
53041,b'otyRCkvK6Kd8Gt2Va-EzDg',2.0,2.5,69
53042,b'2Zd3yaOcmUTYhIcI2DNfDA',1.0,3.5,83
53043,b'RksEyT-_CcEdzQmgEPb27A',,2.0,8
53044,b'FLzj03p-thfx4IwgkFPrPA',2.0,4.0,3
53045,b'u-hO4f4EK-riKNJbkxZW0Q',1.0,3.0,10
53046,b'usCGyfoTxOYOqygtI9orUA',2.0,4.0,5
53047,b'YmOWkved7K8q3eXgf4NNnA',2.0,4.0,619
53048,b'O_cvS8uAocco3R3Pg9np-g',2.0,4.0,150
53049,b'lFvXoq963a6Ur4Vws6ZOzA',,4.5,6
53050,b'L9hxsakFxY315yPqCZL-zQ',2.0,3.0,60
53051,b'SormG5HwTFhWrPk8Uog0dw',1.0,2.0,17
53052,b'pdE-moDQznZL4sUX-jGKdA',2.0,3.5,202
53053,b'rqBebXWXMbvSSvou0086gw',1.0,3.5,3
53054,b'F6ScBoyzVPhuvyJUUdUZ9Q',2.0,4.5,24
53055,b'VD358OTsTLFuxOZJTOInKQ',1.0,4.5,14
53056,b'UrOFpcqH8Lixb2hpeJlX2Q',2.0,4.0,18
53057,b'E7zuWvHH3XoVKJE8yEGIyw',2.0,4.0,13
53058,b'FLJdtRvqReuvJfEb4nZVBw',2.0,3.5,16
53059,b'lyzrJAx85KdCQzZq8LSPMA',1.0,3.5,144
53060,b'6Q2DOgrudAtGtzaCPmCw2g',2.0,4.0,17
53061,b'NLTfEyC50pz8a29CYRqvtA',2.0,3.0,6
53062,b'weYhzxkp2tiT2jXtnCzZAQ',3.0,4.0,18
53063,b'rIcEm0o8Xk413HWD4-f2QA',2.0,3.5,232
53064,b'tkQyffM9YCGBTnyl7Rxo5A',2.0,3.0,28
53065,b'Eu-K2cvWmiS3hfSMyI0rdg',1.0,2.0,18
53066,b'qddBAMIQ40y-RqgP2XFd2g',,3.0,5
53067,b'7Yvdg9p4XEm8ZdyKrJWOYw',,4.5,7
53068,b'w3gg3OaBTOAZpotv-i80hA',2.0,3.5,56
53069,b'mOsKIonnlHllP9gfbXdgnQ',2.0,2.5,7
53070,b'lBwx8insD-RNa-_lOtA3kA',1.0,2.0,6
53071,b'nt4V7wbnqEL7omkH5LXeFQ',3.0,3.5,6
53072,b'Qk36E2wRexicmtcUrEyWsQ',1.0,3.5,68
53073,b'D8qUkxB9IpT8IhnZV23auQ',1.0,4.0,27
53074,b'kb56PJRc9_Wtyp5ZCw1sVA',2.0,2.5,10
53075,b'MNIIRlWXotubOauSksv9AQ',2.0,4.0,58
53076,b'XrpWb4vB7-1z26OreeCD2w',1.0,3.5,53
53077,b'BAVuLTDmpSzDCk37A5HjtQ',2.0,3.0,11
53078,b'KBGoTNvOoV3ixc8zaaMHnw',2.0,4.0,83
53079,b'-FQHy8Fkk-YPCoMHsRoZdg',1.0,4.0,23
53080,b'7BrdZeAM89MGq9J4uINcHA',,2.5,3
53081,b'1acwsRJ7tcR2KROVNeUsPQ',2.0,3.5,11
53082,b'xvn5qJP0AiopqRgls9nlsw',2.0,4.5,11
53083,b'm6tLdt17BAeRPfQ1_Ncf2w',2.0,4.0,9
53084,b'eWnlj6iTJBhz0wOpmnsD8Q',,4.5,3
53085,b'T8-8C1C7QwxzZcMGK_8H4A',2.0,3.5,322
53086,b'HhcBx0LSDkxRBKMkvkwSoA',2.0,4.5,36
53087,b'QD4eupxa9vhnQR9lTxP-UA',2.0,4.5,5
53088,b'299zxPD5gd-mB00nBsKJuQ',2.0,3.5,29
53089,b'ZjBSQLsTQohHNPHDlwxz-g',,3.0,5
53090,b'h0Q6aerOtBrRfYkcue0MUA',1.0,3.5,9
53091,b'xADzoC8MpHx9PVid4AvaNQ',2.0,4.0,19
53092,b'65gdQusMSPvBL6kgxs_UPA',1.0,4.0,4
53093,b'pV0eHAVd-guPjogXLnJ_Sg',2.0,4.0,61
53094,b'MhKxvS4skMg_-SLRCy4n0Q',1.0,3.5,12
53095,b'wxkGpZEB5_U0hIMeFxL3-A',2.0,2.5,8
53096,b'ZMgBp4XmiEHYAuXKbe1hUw',2.0,3.0,152
53097,b'Car4D_KYnNNSxH9NPwcGAw',2.0,3.5,84
53098,b'aw0H9O1yysoHB0JanT0Ubw',1.0,4.0,257
53099,b'o1bTHnU2JK4AM5C3UE7jFA',1.0,5.0,9
53100,b'QH2OSulslnQ7Yn8Xs81SPg',2.0,4.0,197
53101,b'9NUZao5_Jfhj5H45H0ccOQ',,4.0,3
53102,b'LbM7p-cI0dUCkaUzOyFMTw',2.0,2.5,5
53103,b'rdRFKQr-svTpG-KxVq2ZAw',1.0,3.5,10
53104,b'NR2-lpZ91nDvP5pfavhtIQ',,2.5,5
53105,b'3FkwIqBgu7dCv9pFQRTBDg',2.0,4.0,6
53106,b'ItqPtxnayraXSlBS0EMOgg',2.0,4.5,875
53107,b'4FPja4jkQhdns82RRaowxw',2.0,2.0,6
53108,b'iNbAht5CVY4KH_cympbHMA',1.0,4.0,45
53109,b'UHVeLqYpNLJp5mw_vnQnRQ',1.0,2.5,61
53110,b'EEIz44ewHhOKmfTloAK13g',4.0,4.5,162
53111,b'4vkOZ0kW4Hor43XqqNc0Og',2.0,3.5,179
53112,b'9CrmekByIHaEiKx7B0hAfg',1.0,3.5,25
53113,b'-d8gt_XhhUQh2CxlWJe-xw',2.0,4.0,103
53114,b'DbSDCwhWUy596veoxX4jmw',2.0,3.0,4
53115,b'wzrrUemQ6pUeZRfISnoYbA',1.0,1.5,5
53116,b'ylENGMxONZrJTDjR43asKQ',1.0,4.5,3
53117,b'vl4Xn_7qaj0DTsp81f9IEQ',,4.5,3
53118,b'4_LreJrbGRwq7STENre2Ng',2.0,4.0,3
53119,b'K3EiAh1xFX4JEhmz9Ar2JA',1.0,3.0,3
53120,b'AThUjgEmgHgVdD242hjsAg',2.0,3.5,58
53121,b'VRhFa6FzRUaPSayVfdLs4Q',2.0,2.5,11
53122,b'0n3vcq00Z4ijqwwn-INfkg',,4.5,3
53123,b'7pGWy3mR7gjMSE6x2njqPA',2.0,4.0,451
53124,b'bKxKPGmkwH-Q-GSbt7chNA',2.0,3.0,261
53125,b'R2EnMfwLoTiIHF-1ICG5Ag',2.0,4.0,7
53126,b'sDwwMNFTwYybM4FD26hVNQ',1.0,4.0,13
53127,b'7xn6RDKmCanq2C8Fn-FNgg',1.0,4.5,226
53128,b'AG_3ndjTpXal68bVff1iMQ',2.0,2.5,3
53129,b'1LoZIjFA8525XcXdef1x1Q',,5.0,3
53130,b'y4EBvvQDxG818RCb1FP7Cw',2.0,3.5,7
53131,b'uBcwnALb3HFKZ-Vvj0conQ',1.0,4.5,40
53132,b'K9xTkwZX-ZdMWPK8EQOy6A',2.0,4.0,28
53133,b'7ejOvDfwY2P2D8TMXTe_Ig',2.0,3.5,23
53134,b'eoR96ZQ3r4t-oglD_a4Heg',2.0,4.0,18
53135,b'_g1dtWEgy2HmOg107qsU7g',2.0,3.0,6
53136,b'_wCUBd26Vg7NupNLCP_wRg',2.0,4.0,24
53137,b'Cz_wUs6D7786FfQzpQELog',,2.0,3
53138,b'IygvIpYtYLIyTuDWClYTow',3.0,4.0,22
53139,b'hh0awjyUvdYO644QVFs_dg',,3.5,3
53140,b'UkylJaNbvMENvL61dgwdLg',2.0,3.0,25
53141,b'DI6WQYe8tSigjzlmMYMpkw',1.0,2.0,44
53142,b'vIYffhGyNnhzAhja8EjWVw',2.0,3.0,3
53143,b'caYlxQ7kaYcUZwcqJKNyoA',1.0,4.0,43
53144,b'8xPmlVJy2o6x0J04CBpEMQ',1.0,4.0,150
53145,b'CkncJJ9tKgsGULXTTKmfdw',2.0,3.0,130
53146,b'k95dRlOnUdBCY0cbYVpvgg',1.0,3.5,7
53147,b'wnasanv4cj7tN6U00VfzOQ',1.0,3.0,7
53148,b'e1E_lrNhLP9RGLmMa-KIog',1.0,5.0,3
53149,b'JziBbXfW_SRE8hAV9vzq8A',2.0,4.0,32
53150,b'Vc736i4U68KH31qEfArj7A',1.0,4.0,16
53151,b'prPOsr3aS9IStGdBil9l5A',2.0,3.5,107
53152,b'gp0lkqiaQ-LQFUPwztYl0Q',2.0,4.5,28
53153,b'RDIwHXfEOoUYM5jnMzdLcg',,1.5,6
53154,b'VM8LZTKqtprMEs0h3CDOXA',1.0,4.0,14
53155,b'hV4j36jlyeBwTW_9uQiTjQ',1.0,4.5,43
53156,b'fSJFRzOF92gBuJ2ePitCEQ',1.0,4.0,20
53157,b'js0ZzxVEDAkTdczCMT1emw',1.0,3.0,11
53158,b'Q1jLolGK7XvP4QNn6Hl0_w',,3.0,5
53159,b'itkonl5geVMxAOUTNiOHPQ',2.0,4.0,71
53160,b'sAEFh7e7fY-W2gMWSbIAWQ',2.0,4.0,138
53161,b'M6BiGk76UgrYBM2sGPusUA',1.0,3.0,8
53162,b'vxFrGfeQCtc5AzPKkMHHgA',2.0,4.0,33
53163,b'B1X-D4mRW3VjNUUolPDItA',1.0,3.5,173
53164,b'-wtdaWBWrUOXKCcGxzOtwA',2.0,3.0,47
53165,b'7obotzA7aLL9kAUIUWQcJg',1.0,4.0,7
53166,b'8aRk2nVmVvhfNFW9TcsUfA',2.0,2.5,47
53167,b'9c3LlXubVkbMwIrS8dIp0Q',2.0,3.5,282
53168,b'3Kcq4_6RAhltAO6ZVgVygQ',2.0,2.5,73
53169,b'pbIWelv-9YJEpQ7LxE0FOw',1.0,3.0,109
53170,b'RH6GHFdAS-uj7nBDFjsBoQ',1.0,2.0,10
53171,b'D-EUh2YgvWGNyhg4mJQcHg',2.0,3.0,92
53172,b'IrXlXhmSHlIllxZSAARjLA',2.0,3.5,107
53173,b'PpicV2WP71Bmn5QsA9LAYw',1.0,4.0,18
53174,b'96xBiVgAtcWeWKOhrt0u7w',1.0,3.5,7
53175,b'zW600wCsIlC2w5SQBNAo_w',2.0,4.0,120
53176,b'yiN4aDHeW0kBvZQE1bYTLQ',3.0,4.5,5
53177,b'drecpkFkgxAuvSglTIo9wQ',,4.0,14
53178,b'TCgr2nvtLOKgPSIDxT4ASA',2.0,3.0,31
53179,b'YgKpIffhBCpIJgMT6xg01w',3.0,3.5,79
53180,b'il58OKqBBgN-kE8i3JvWzw',3.0,3.5,16
53181,b'LTPcaw-_IqOfTSDxe8811A',2.0,3.0,14
53182,b'egPsLkuY3XFHJNxum5S0bA',1.0,2.0,16
53183,b'wuNVyIQ3TbaQs4pzMI1GQw',2.0,3.5,7
53184,b'LkmrqzFEImqzfKbJxSrwEA',2.0,3.5,139
53185,b'sO22XvT_onUGtUhF28dhIw',2.0,3.0,16
53186,b'75u8X_saAIETRHgpECi8YA',2.0,4.0,253
53187,b'wK3Oqdk_pjfiVfoopDYQzw',2.0,3.5,3
53188,b'F8_WdEVmUFTU1pTHBgikIg',2.0,4.5,58
53189,b'sNJRwmDtSRsnnhtqD0HfLw',1.0,3.5,5
53190,b'yRqMaiW2BQNG-mo-9pljnA',,3.5,16
53191,b'8mNzc4U3dni-InV5xSDUlQ',2.0,3.5,6
53192,b'3qTSOuJ-ZyU1L7o62KHSIg',3.0,4.0,173
53193,b'iWHCccLUDZQH4gjc_D0zMg',,4.0,3
53194,b'ZUZZEQ61ZD826C65SZLAQQ',1.0,4.5,93
53195,b'pX3TM1r3PTgUdfUTAjk44w',2.0,2.0,13
53196,b'_Vi33ZAf0hdBn5Cu0AnQig',2.0,4.0,36
53197,b'7KhQsomG4GhPEpB1um0SJA',2.0,4.0,7
53198,b'_Fy3ALeANfS_ziaB7wOE8g',2.0,3.5,7
53199,b'8QYOnNLFTrpfPip44eMheg',2.0,3.5,142
53200,b'0Tl7HgQfU2lkn_FvbYd-MQ',1.0,2.0,4
53201,b'VR2LTEsJByan97fcYRkl5w',2.0,3.5,19
53202,b'iSByjfvaaAkZkHdki8T3Tw',2.0,2.5,9
53203,b'y-Zbg19VSb-k15A_yzruYg',3.0,3.5,87
53204,b'_nB8HNT2IDRhlAoY9TPYew',2.0,4.0,140
53205,b'82fdk8YOZ67hl_t66BydzA',2.0,4.0,191
53206,b'Q_fvIdn5mGAyyJKniY1F7Q',2.0,3.5,63
53207,b'FzvN6d00RNmLSJy2UMKuvA',2.0,3.0,4
53208,b'0e-j5VcEn54EZT-FKCUZdw',,4.0,9
53209,b'ejYx7kPD_tNprORTvKmUKg',1.0,4.0,13
53210,b'uYPMY3v1w85b5adrW-giLg',2.0,3.5,11
53211,b'ky4AyA_y6gx20tf95mZxSA',2.0,3.5,44
53212,b'Z8SXv1u_6rKicQy9P7G6fw',1.0,3.0,90
53213,b'KFrJTt-NTXUrsdr7BGx5dg',1.0,4.0,67
53214,b'y2AZh1mypbKz_uE_OjYjkw',1.0,3.5,7
53215,b'uivpqxLmLXhuargU1f6uGQ',1.0,4.0,122
53216,b'jwYHfF3Hjppvo38BDEblBQ',1.0,4.5,9
53217,b'VNr74A2-5_oqPN7bObPHuw',2.0,2.0,75
53218,b'MED1yEJMNSdwVMZG8e4Diw',3.0,4.5,4
53219,b'It6NGNfebuF5j3KrXoi-IQ',2.0,2.5,4
53220,b'VmSkQsAjUtzJeliKeGQCOQ',2.0,4.0,35
53221,b'dtqT51H8Q8mIvrLylVuiZg',2.0,4.0,126
53222,b'VTHvQmIJ5HabK5iDXxdllQ',1.0,4.5,105
53223,b'5vxp6inj3sY4Eb2MFyOOPg',2.0,4.0,28
53224,b'hf761YTEXm0B1GdtGHGGYQ',2.0,4.5,73
53225,b'2Vp_lhOseYAKIoqPOMvi8A',1.0,5.0,4
53226,b'500mXn_L5a4MI9GrOXvTeQ',2.0,3.5,18
53227,b'OhUvHNtMiRzWLiKiaaXYBg',2.0,3.5,50
53228,b'ubpAq3vEHfk3JtTooS7H3A',1.0,5.0,14
53229,b'xbM9ejOu5ROD32WhwxGFxQ',2.0,3.5,15
53230,b'S0Z8fKAUYTd2MKUuez-evA',2.0,3.5,13
53231,b'j80OZnM_aOFgEz5xwLu31Q',1.0,4.0,6
53232,b'PigJeFg2m89ige5rbxlQgw',1.0,2.0,11
53233,b'sJNcipFYElitBrtiJx0ezQ',2.0,4.0,987
53234,b'GcqBRZ3_PcSelMCUOeuxdQ',1.0,3.0,24
53235,b'VgoTwOJR1RwW8Jp_xmS_QQ',2.0,3.5,20
53236,b'eaNenRk_liZBERFFLCXqqQ',2.0,4.5,741
53237,b'DR7KoX4alg12vwIOnKjxbg',3.0,3.0,25
53238,b'Nx8qL3HqmuTvzIq8C7xPDA',3.0,4.0,38
53239,b'vL70kh_OMblkZV9E4k_Dhg',1.0,3.5,6
53240,b'530DtHanJc-S-rNh7dtoXg',2.0,3.0,3
53241,b'x5m_Cux8UoFlVtqxzUa99Q',2.0,4.0,10
53242,b'F6Xyqyoi_RCTc3mf00ip2Q',2.0,3.5,139
53243,b'l6xsZoER4nAo-8OKZnoVYA',,3.5,3
53244,b'ndQTAJzhhkrl1i5ToEGSZw',2.0,4.0,537
53245,b'UYt85MwmFFVDxBPuRCBZAg',,4.0,9
53246,b'Xg7gOJjwtzmFGBxtSfOBlA',1.0,4.0,80
53247,b'Fx5haZv9PP3E7Ljp-h7B1Q',2.0,4.0,395
53248,b'wXVhS-dleE2j33-u3OjWOw',,3.5,17
53249,b'IWpoAIgRoKRLBaZ8qwExlQ',1.0,2.0,15
53250,b'2TwN6XsKrLPvgTeYNEqVXQ',2.0,3.0,30
53251,b'QLU34OSLDiCG7wu6OrjqCw',1.0,3.0,41
53252,b'TXiEgINSZ75d3EtvLvkc4Q',2.0,3.0,55
53253,b'b1fiN3A2fmsuQzNvIRtiPQ',1.0,4.0,45
53254,b'kP4h9pD5w_x2kztgJON40g',2.0,2.5,6
53255,b'tM7r7N6QH8RBCsh17n5WZA',1.0,4.0,7
53256,b'ZNR0dkujYDCLM3CqtI9w8Q',1.0,3.5,3
53257,b'IiqTJ9QnCZm1SUaH2CUTfw',2.0,4.5,3
53258,b'wiAZ-GXNPCD2LcCQbysSNg',1.0,3.0,5
53259,b'mUW2zgEcGVV0ISM2X208Yg',2.0,3.0,94
53260,b'_KaMPsrR7VMlQ-Dv2VArUA',1.0,5.0,21
53261,b'ntkeyTQNc735Dr-yjGd_IQ',1.0,4.0,37
53262,b'jzIk6YE5cErxRSeOAPZV_g',2.0,4.0,4
53263,b'UZ34XAw1GJ3chCOuKL69Mg',2.0,3.0,83
53264,b'BeqWMUzFZCqz8na056XFTQ',2.0,4.0,20
53265,b'W8apgXmOxESpoL_EeogC5w',1.0,4.0,745
53266,b'wUHPgIh-rJThxPvxHPlsjQ',2.0,3.0,72
53267,b'40l1uxGkwHPWj5hL020zMQ',2.0,4.0,17
53268,b'pDoDY-cDLyeKQgDx5RAlnQ',2.0,3.5,146
53269,b'cE8AfllSAn3RKsxqB6t4xw',2.0,1.5,17
53270,b'tngl2VZ4VGpK3qFpmU0NMw',2.0,3.5,83
53271,b'amYBDlQ1SG5sCZ1euQFpRQ',2.0,3.5,14
53272,b'9qdrKG-C-tyKHNphT2_T1A',2.0,3.0,14
53273,b'5iSlHNIy3RLbCP5AayB31g',2.0,3.5,159
53274,b'IpuLXGV2iSsQhejPIM3NQA',1.0,3.5,16
53275,b'FnzYaH-uFANFyjrVuJkpwg',2.0,2.5,38
53276,b'Vf64uaRzgdsCSCRUJDcsHw',2.0,3.5,19
53277,b'7CNxazRz-toiswK4vkIqOg',2.0,3.0,77
53278,b'YSYDJTCt5kzY2kKnLNGRiA',2.0,4.0,728
53279,b'ID7WUBLnhkdxp8QrjsssZg',2.0,3.5,173
53280,b'0LxAyxAnnCXq3KdLlq-APg',2.0,3.5,137
53281,b'Eau1XrNg91XSzJRn_sCWTg',,2.5,3
53282,b'luM8KQ2hMsD2r_4WlluUbA',1.0,3.5,52
53283,b'HwjhWHbNp56t-dRiv3-wPA',1.0,4.0,191
53284,b'gP3N1gZlgxBMVcrG1ZTP2g',1.0,1.0,6
53285,b'xmWs-su5eB5_57CIw4sqfw',2.0,4.5,187
53286,b'yKJCTTGgUr8IHyQDk6NKfA',2.0,4.5,16
53287,b'9LZQYlTCNmQSHb2GmqZTFg',2.0,3.0,8
53288,b'M70Jr9yUWCDfoTsZS3uq7A',2.0,4.0,137
53289,b'OTWUYSpnNT9q18oep5WmAg',2.0,2.5,15
53290,b'bfmz_fm-9yvcAU29k9CD2g',1.0,4.5,72
53291,b'UVs04bUfNR95WZd_k2pncg',1.0,3.5,8
53292,b'k_3NA3abBzae4aTDjrMHtg',1.0,3.5,3
53293,b'n5UMGTW2394E1Qk7guLSqg',2.0,4.0,19
53294,b'TJ782bOKB4FPl3tYYlaGcg',2.0,3.5,47
53295,b'Tr8TJnMoSgBvfZvmCx9-eQ',2.0,3.0,93
53296,b'zusXbyXnJfS1Q-pZE9elmQ',1.0,3.0,17
53297,b'NvHGOIIukJ4y3iFswY-k8g',1.0,4.5,28
53298,b'fHjdZOd_c2gpZnjCec9reQ',,4.5,3
53299,b'HERR92JcW3xoZQ4LlgcKXQ',2.0,4.0,32
53300,b'7GdKkZR23wZhvqgfkoKpdQ',1.0,3.0,29
53301,b'SktLID5_ywSlgVE-h3NB3Q',1.0,3.0,116
53302,b'Igr5Id1TWyM3JLsY_td9_w',1.0,4.0,28
53303,b'HhJ9BQIWdDnpuvdwlMRoNQ',1.0,2.5,9
53304,b'cqJBTRVx614nqlLEkzL7Uw',1.0,1.0,4
53305,b'mkNDSH0DQlNAF4ml3MYpkg',2.0,3.5,56
53306,b'x_0yNXZdDFh64t5n_Lfh7A',1.0,4.0,16
53307,b'6H8xfhoZ2IGa3eNiY5FqLA',2.0,4.5,386
53308,b'7maw_SNG0Q_co6-jPDoUnw',2.0,4.0,12
53309,b'SIyWuK96ql4m7cFh9ScPMg',1.0,1.5,24
53310,b'DGX2ldVGub9F1EAU9R7C5A',1.0,2.5,44
53311,b'9h1yt59R6N_dpWSCA1FDDA',1.0,3.5,10
53312,b'9iNrlCktKG4QKgQra10EDQ',2.0,3.0,20
