business_id,categories
,"['Greek', 'Food', 'Restaurants']"
,"['Kosher', 'Restaurants']"
,"['Restaurants', 'American (Traditional)', 'Arts & Entertainment', 'Bars', 'Nightlife', 'Active Life', 'Dance Clubs', 'Music Venues', 'Bowling']"
,"['Vietnamese', 'Restaurants']"
,"['Restaurants', 'Sports Bars', 'American (Traditional)', 'Bars', 'Nightlife']"
,"['Salad', 'Restaurants', 'Sandwiches', 'Breakfast & Brunch']"
,"['Mexican', 'Food', 'Salad', 'Desserts', 'Restaurants']"
,"['Nightlife', 'American (Traditional)', 'Pizza', 'Restaurants', 'Italian', 'Bars', 'Wine Bars']"
,"['Restaurants', 'Thai']"
,"['Burgers', 'Asian Fusion', 'Japanese', 'Restaurants']"
,"['Japanese', 'Restaurants', 'Korean']"
,"['British', 'Restaurants']"
,"['Fast Food', 'Burgers', 'Restaurants']"
,"['Restaurants', 'Fast Food', 'Chinese']"
,"['American (Traditional)', 'Burgers', 'Restaurants']"
,"['Mexican', 'Restaurants', 'Fast Food']"
,"['Sandwiches', 'Restaurants', 'Fast Food']"
,"['Restaurants', 'Japanese', 'Chinese', 'Asian Fusion']"
,"['Fast Food', 'Food', 'Burgers', 'Restaurants']"
,"['Filipino', 'Restaurants']"
,"['Pizza', 'Restaurants']"
,"['Barbeque', 'Restaurants', 'Chinese']"
,"['Restaurants', 'Burgers']"
,"['Seafood', 'Restaurants']"
,"['Chinese', 'Thai', 'Restaurants']"
,"['Restaurants', 'Sushi Bars']"
,"['Restaurants', 'American (Traditional)']"
,"['Restaurants', 'Cocktail Bars', 'Tex-Mex', 'Bars', 'Nightlife', 'Mexican', 'Tapas/Small Plates']"
,"['Restaurants', 'Halal', 'Afghan', 'American (New)', 'Mediterranean', 'Middle Eastern']"
,"['Nightlife', 'Restaurants', 'American (Traditional)', 'Sandwiches', 'Bars']"
,"['Event Planning & Services', 'Arts & Entertainment', 'Desserts', 'Restaurants', 'Juice Bars & Smoothies', 'Cafes', 'Food', 'Food Delivery Services', 'Vegetarian', 'Breakfast & Brunch', 'Caterers', 'Nightlife', 'Music Venues', 'Creperies', 'Food Trucks']"
,"['Thai', 'Chinese', 'Restaurants']"
,"['Restaurants', 'Italian']"
,"['Restaurants', 'Pizza']"
,"['Nightlife', 'Bars', 'Gay Bars', 'Restaurants']"
,"['Restaurants', 'Vietnamese']"
,"['Restaurants', 'Sandwiches', 'Food', 'Cafes', 'Desserts']"
,"['Japanese', 'Restaurants']"
,"['Buffets', 'Restaurants', 'Chinese']"
,"['Comfort Food', 'Chicken Wings', 'Sports Bars', 'Canadian (New)', 'Bars', 'American (Traditional)', 'Restaurants', 'American (New)', 'Nightlife']"
,"['Food', 'Mediterranean', 'Coffee & Tea', 'Beer', 'Wine & Spirits', 'Restaurants']"
,"['Mexican', 'Restaurants']"
,"['Event Planning & Services', 'Party & Event Planning', 'Arcades', 'Pizza', 'Arts & Entertainment', 'Restaurants']"
,"['Nightlife', 'Sports Bars', 'Restaurants', 'Bars', 'Lounges', 'American (New)']"
,"['Restaurants', 'Comfort Food', 'Chicken Shop', 'American (Traditional)']"
,"['Caterers', 'Event Planning & Services', 'Restaurants', 'Barbeque']"
,"['African', 'American (New)', 'Towing', 'American (Traditional)', 'Arcades', 'Restaurants', 'Active Life', 'Automotive', 'Arts & Entertainment', 'Bowling']"
,"['Pizza', 'Salad', 'Fast Food', 'Sandwiches', 'Restaurants']"
,"['Middle Eastern', 'Restaurants']"
,"['Thai', 'Indian', 'Restaurants', 'Pakistani']"
,"['Barbeque', 'Restaurants']"
,"['Restaurants', 'Caterers', 'Thai', 'Event Planning & Services']"
,"['Restaurants', 'Vietnamese']"
,"['Hot Dogs', 'Restaurants', 'Burgers']"
,"['Restaurants', 'Sushi Bars', 'Ramen', 'Asian Fusion', 'Japanese']"
,"['Pizza', 'Restaurants', 'Salad', 'Desserts', 'Food']"
,"['Burgers', 'Restaurants']"
,"['Event Planning & Services', 'Caterers', 'Pakistani', 'Halal', 'Food', 'Indian', 'Restaurants', 'Desserts']"
,"['Food', 'Restaurants', 'Cafes', 'Beer', 'Wine & Spirits', 'Coffee & Tea']"
,"['Restaurants', 'Lounges', 'Nightlife', 'Bars', 'Middle Eastern', 'Lebanese']"
,"['Belgian', 'Restaurants']"
,"['Chinese', 'Restaurants']"
,"['Pizza', 'Restaurants', 'Italian']"
,"['Soup', 'Sushi Bars', 'Chinese', 'Restaurants']"
,"['Italian', 'Restaurants']"
,"['Greek', 'Mediterranean', 'Restaurants']"
,"['Indian', 'Restaurants']"
,"['Food', 'Restaurants', 'Tea Rooms', 'Asian Fusion', 'Juice Bars & Smoothies', 'Coffee & Tea']"
,"['Japanese', 'Restaurants']"
,"['Italian', 'Restaurants', 'Sandwiches', 'Cafes']"
,"['Sandwiches', 'Restaurants', 'Diners', 'Breakfast & Brunch']"
,"['Fast Food', 'Burgers', 'Restaurants', 'Greek']"
,"['Sports Bars', 'Delis', 'Cafes', 'Restaurants', 'Bars', 'Nightlife']"
,"['Burgers', 'American (Traditional)', 'Restaurants']"
,"['Pizza', 'Restaurants']"
,"['Restaurants', 'Pizza', 'Italian']"
,"['Fish & Chips', 'Seafood', 'Restaurants']"
,"['Restaurants', 'Canadian (New)', 'Breakfast & Brunch']"
,"['Cafes', 'Restaurants']"
,"['Restaurants', 'Fast Food', 'Sandwiches']"
,"['French', 'Specialty Food', 'International', 'Food', 'Restaurants']"
,"['Comfort Food', 'Restaurants', 'Soul Food', 'American (Traditional)']"
,"['Breakfast & Brunch', 'Food', 'British', 'Specialty Food', 'Restaurants', 'Grocery']"
,"['Fast Food', 'Lebanese', 'Middle Eastern', 'Restaurants']"
,"['Restaurants', 'Chicken Wings']"
,"['Party & Event Planning', 'Education', 'Food Delivery Services', 'Cooking Schools', 'Nutritionists', 'Vegetarian', 'Event Planning & Services', 'Restaurants', 'Caterers', 'Arts & Crafts', 'Food', 'Specialty Food', 'Personal Chefs', 'Cooking Classes', 'Gluten-Free', 'Health & Medical', 'Shopping', 'Specialty Schools']"
,"['Sandwiches', 'Restaurants', 'Breakfast & Brunch', 'Coffee Roasteries', 'Food', 'Coffee & Tea']"
,"['Italian', 'Restaurants']"
,"['Restaurants', 'Italian']"
,"['Restaurants', 'Food', 'Soup', 'Juice Bars & Smoothies', 'Sandwiches']"
,"['Seafood', 'Restaurants', 'American (New)']"
,"['American (New)', 'Sandwiches', 'Restaurants', 'Fast Food', 'Breakfast & Brunch', 'Burgers']"
,"['Restaurants', 'American (Traditional)']"
,"['Delis', 'Sandwiches', 'Restaurants', 'Fast Food']"
,"['Fast Food', 'Restaurants', 'Sandwiches']"
,"['Restaurants', 'Fast Food', 'Chicken Wings']"
,"['Restaurants', 'Fast Food', 'Sandwiches']"
,"['Restaurants', 'Greek', 'Mediterranean']"
,"['Sandwiches', 'Food', 'Restaurants', 'Bagels']"
,"['Mediterranean', 'Tapas Bars', 'Restaurants']"
,"['Restaurants', 'Breakfast & Brunch', 'Coffee & Tea', 'Sandwiches', 'Food']"
,"['Chicken Wings', 'Restaurants', 'Barbeque', 'Burgers']"
,"['American (New)', 'Canadian (New)', 'French', 'Restaurants']"
,"['Restaurants', 'Sports Bars', 'American (Traditional)', 'Pubs', 'Bars', 'Nightlife']"
,"['Vegetarian', 'Cafes', 'Sandwiches', 'Restaurants']"
,"['Fast Food', 'Chinese', 'Restaurants']"
,"['Indian', 'Nightlife', 'Bars', 'Gastropubs', 'Restaurants']"
,"['Restaurants', 'Home & Garden', 'Shopping', 'Food', 'Specialty Food', 'Nurseries & Gardening', 'American (Traditional)', 'Fruits & Veggies']"
,"['Barbeque', 'Restaurants']"
,"['Caterers', 'Buffets', 'Event Planning & Services', 'Italian', 'Gluten-Free', 'Pizza', 'Restaurants']"
,"['Fast Food', 'Restaurants', 'Burgers']"
,"['Mexican', 'Restaurants', 'Tacos']"
,"['Restaurants', 'Breakfast & Brunch', 'American (New)', 'American (Traditional)']"
,"['Restaurants', 'Pizza', 'Italian', 'Chicken Wings', 'Sandwiches']"
,"['Restaurants', 'Specialty Food', 'Food']"
,"['Restaurants', 'Italian']"
,"['Cafes', 'Food', 'Coffee & Tea', 'Restaurants']"
,"['Delis', 'Local Services', 'Specialty Food', 'Meat Shops', 'Restaurants', 'Knife Sharpening', 'Food']"
,"['Restaurants', 'Chicken Wings', 'Pizza', 'Burgers']"
,"['Restaurants', 'Specialty Food', 'Ethnic Food', 'Bakeries', 'Food', 'Mexican', 'Cuban']"
,"['American (Traditional)', 'Cheesesteaks', 'Nightlife', 'Dive Bars', 'Restaurants', 'Food', 'Pubs', 'Beer', 'Wine & Spirits', 'Bars']"
,"['Food', 'Thai', 'Restaurants']"
,"['American (New)', 'Comfort Food', 'Soul Food', 'Restaurants', 'Gastropubs']"
,"['Restaurants', 'Sandwiches']"
,"['Chicken Wings', 'Restaurants', 'Sandwiches', 'Pizza']"
,"['Tex-Mex', 'Mexican', 'Restaurants', 'Fast Food']"
,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
,"['Nightlife', 'Sports Bars', 'Sandwiches', 'American (Traditional)', 'Restaurants', 'Bars']"
,"['Latin American', 'Restaurants']"
,"['Seafood', 'Restaurants', 'Gastropubs']"
,"['Noodles', 'Restaurants', 'Japanese', 'Ramen']"
,"['French', 'Canadian (New)', 'Restaurants']"
,"['Italian', 'Restaurants']"
,"['Restaurants', 'Sushi Bars', 'Seafood']"
,"['Restaurants', 'Turkish']"
,"['Vietnamese', 'Restaurants']"
,"['Restaurants', 'Italian', 'Scottish']"
,"['Greek', 'Restaurants']"
,"['Sandwiches', 'Restaurants', 'Cheesesteaks']"
,"['Restaurants', 'Gastropubs', 'Desserts', 'American (New)', 'Street Vendors', 'American (Traditional)', 'Hot Dogs', 'Food']"
,"['Caterers', 'Soup', 'Fruits & Veggies', 'Restaurants', 'Event Planning & Services', 'Salad', 'Specialty Food', 'Fast Food', 'Food', 'Wraps']"
,"['Mediterranean', 'Restaurants']"
,"['African', 'Tapas/Small Plates', 'Restaurants', 'Spanish']"
,"['Vietnamese', 'Restaurants', 'French']"
,"['Pizza', 'Fast Food', 'Restaurants']"
,"['Nightlife', 'Chicken Wings', 'Sports Bars', 'Restaurants', 'Karaoke', 'Bars']"
,"['Modern European', 'Event Planning & Services', 'Shopping', 'French', 'Restaurants', 'Caterers']"
,"['Restaurants', 'Wine Bars', 'Nightlife', 'Cafes', 'Bars', 'French']"
,"['American (New)', 'Nightlife', 'Restaurants', 'Bars']"
,"['Restaurants', 'Seafood', 'Sandwiches', 'Brazilian']"
,"['Restaurants', 'Fast Food', 'Delis', 'Sandwiches']"
,"['Restaurants', 'Sandwiches']"
,"['Tapas Bars', 'Restaurants', 'Event Planning & Services', 'Caterers', 'Tapas/Small Plates', 'Spanish']"
,"['Breakfast & Brunch', 'Restaurants', 'American (Traditional)', 'Italian']"
,"['Sushi Bars', 'Restaurants', 'Japanese']"
,"['Chinese', 'Restaurants']"
,"['Sandwiches', 'Restaurants', 'Fast Food']"
,"['Restaurants', 'American (New)', 'Salad']"
,"['Breakfast & Brunch', 'Restaurants']"
,"['Cocktail Bars', 'Coffee & Tea', 'Restaurants', 'Pizza', 'Bars', 'Nightlife', 'Food']"
,"['Fischbroetchen', 'Fishmonger', 'Restaurants', 'Food']"
,"['Breakfast & Brunch', 'Caterers', 'Food', 'Delis', 'Restaurants', 'Event Planning & Services', 'Bakeries', 'Bagels']"
,"['Italian', 'Restaurants', 'Chicken Wings', 'Pizza']"
,"['Italian', 'Restaurants', 'Sandwiches', 'Pizza']"
,"['American (Traditional)', 'Salad', 'Barbeque', 'Restaurants']"
,"['Gastropubs', 'American (Traditional)', 'Nightlife', 'Bars', 'Restaurants']"
,"['Restaurants', 'Gluten-Free', 'Custom Cakes', 'Macarons', 'Specialty Food', 'Bakeries', 'Cupcakes', 'Food']"
,"['Delis', 'Convenience Stores', 'Food', 'Restaurants']"
,"['Pizza', 'Restaurants', 'Italian']"
,"['Fast Food', 'Burgers', 'Restaurants']"
,"['Mexican', 'Restaurants']"
,"['Fast Food', 'Restaurants', 'Burgers']"
,"['Noodles', 'Restaurants', 'Chinese']"
,"['Barbeque', 'Restaurants']"
,"['Food', 'Coffee & Tea', 'Nightlife', 'Wine Bars', 'Restaurants', 'Cafes', 'Bars']"
,"['Restaurants', 'Middle Eastern', 'Halal']"
,"['Cafes', 'Restaurants', 'Fast Food', 'Breakfast & Brunch']"
,"['Asian Fusion', 'Sushi Bars', 'Japanese', 'Restaurants']"
,"['Lounges', 'Tapas/Small Plates', 'Nightlife', 'Bars', 'Salad', 'Restaurants']"
,"['Restaurants', 'Breakfast & Brunch', 'Seafood', 'American (Traditional)']"
,"['Restaurants', 'African']"
,"['Mexican', 'Restaurants']"
,"['Food', 'Cafes', 'Restaurants', 'Coffee & Tea', 'Bakeries', 'Desserts']"
,"['Restaurants', 'Breakfast & Brunch']"
,"['Restaurants', 'Beer', 'Wine & Spirits', 'American (Traditional)', 'Nightlife', 'Food', 'Adult Entertainment']"
,"['Restaurants', 'Sandwiches', 'Fast Food']"
,"['Tacos', 'Restaurants', 'Desserts', 'Nightlife', 'Food', 'Barbeque', 'Bars', 'Mexican']"
,"['Restaurants', 'Breakfast & Brunch', 'American (Traditional)', 'Cafes']"
,"['American (Traditional)', 'Restaurants']"
,"['Pizza', 'Food', 'Restaurants']"
,"['Middle Eastern', 'Arabian', 'Sandwiches', 'Barbeque', 'Restaurants', 'Lebanese', 'Halal']"
,"['Pizza', 'Chicken Wings', 'Sandwiches', 'Restaurants']"
,"['Italian', 'Restaurants']"
,"['Gluten-Free', 'Vegan', 'Food', 'Restaurants', 'Juice Bars & Smoothies']"
,"['Italian', 'Pizza', 'Restaurants']"
,"['Sandwiches', 'American (Traditional)', 'Soup', 'Salad', 'Restaurants']"
,"['Restaurants', 'Sushi Bars', 'Japanese']"
,"['Restaurants', 'French']"
,"['Restaurants', 'Delis']"
,"['Burgers', 'Restaurants', 'American (New)']"
,"['Nightlife', 'Vietnamese', 'Bars', 'Restaurants', 'Sushi Bars']"
,"['Desserts', 'Food', 'Delicatessen', 'Restaurants', 'Indian']"
,"['Beer', 'Wine & Spirits', 'Diners', 'Cocktail Bars', 'Restaurants', 'Soup', 'Bars', 'Desserts', 'American (New)', 'Nightlife', 'Food', 'Sandwiches']"
,"['Fast Food', 'Restaurants', 'Burgers']"
,"['Restaurants', 'Cafes', 'Sandwiches']"
,"['Cajun/Creole', 'Seafood', 'Restaurants']"
,"['Restaurants', 'Fast Food', 'Sandwiches']"
,"['Nightlife', 'Gastropubs', 'Restaurants', 'Bars']"
,"['Restaurants', 'Chinese']"
,"['Gastropubs', 'Pubs', 'Restaurants', 'Nightlife', 'Bars']"
,"['Pizza', 'Restaurants', 'Caterers', 'Event Planning & Services']"
,"['Pizza', 'Restaurants']"
,"['Bars', 'Nightlife', 'Hookah Bars', 'Mediterranean', 'Middle Eastern', 'Breakfast & Brunch', 'Restaurants']"
,"['Japanese', 'Restaurants']"
,"['Chinese', 'Restaurants']"
,"['Restaurants', 'Sports Bars', 'American (New)', 'Bars', 'Nightlife']"
,"['Korean', 'Restaurants', 'Sushi Bars']"
,"['Bars', 'Restaurants', 'Dive Bars', 'Mexican', 'Nightlife']"
,"['Restaurants', 'Pizza']"
,"['Modern European', 'Restaurants', 'Italian']"
,"['Cafes', 'Restaurants']"
,"['Restaurants', 'Chicken Wings', 'Sandwiches', 'Pizza']"
,"['Restaurants', 'Dim Sum', 'Chinese']"
,"['Thai', 'Restaurants']"
,"['Peruvian', 'Restaurants']"
,"['Restaurants', 'Canadian (New)', 'Diners', 'Breakfast & Brunch']"
,"['Restaurants', 'Pizza']"
,"['Food Trucks', 'Restaurants', 'Mexican', 'Food']"
,"['Sandwiches', 'Soup', 'Comfort Food', 'Restaurants']"
,"['Sandwiches', 'Fast Food', 'Restaurants']"
,"['Coffee & Tea', 'Food', 'Restaurants', 'Cafes']"
,"['Restaurants', 'Brazilian', 'Vegetarian', 'Barbeque', 'Seafood']"
,"['Sushi Bars', 'Bars', 'Nightlife', 'Food', 'Juice Bars & Smoothies', 'Chinese', 'Restaurants']"
,"['Restaurants', 'Pizza', 'Burgers', 'Sandwiches']"
,"['Restaurants', 'Cafes', 'Breakfast & Brunch']"
,"['Restaurants', 'Fast Food', 'Chinese']"
,"['Restaurants', 'Delis']"
,"['Sandwiches', 'Restaurants']"
,"['Barbeque', 'New Mexican Cuisine', 'Breakfast & Brunch', 'Restaurants', 'Mexican']"
,"['Restaurants', 'Nightlife', 'Lounges', 'American (New)', 'Bars']"
,"['Thai', 'Restaurants']"
,"['Restaurants', 'Thai']"
,"['Restaurants', 'Italian']"
,"['Restaurants', 'Peruvian']"
,"['Event Planning & Services', 'Food Delivery Services', 'International', 'Italian', 'Restaurants', 'Caterers', 'Pizza', 'Food']"
,"['Burgers', 'Restaurants']"
,"['Barbeque', 'Restaurants']"
,"['Hotels & Travel', 'German', 'Restaurants', 'Swabian', 'Beer Garden']"
,"['Restaurants', 'French']"
,"['Seafood', 'French', 'Latin American', 'Restaurants', 'Caterers', 'Vegetarian', 'Italian', 'Event Planning & Services', 'Modern European', 'Canadian (New)']"
,"['Event Planning & Services', 'Restaurants', 'Caterers']"
,"['Food', 'Comfort Food', 'Imported Food', 'Health & Medical', 'Sandwiches', 'Tea Rooms', 'Breakfast & Brunch', 'Fast Food', 'Coffee & Tea', 'Chinese', 'Restaurants', 'Chiropractors']"
,"['Pizza', 'Restaurants']"
,"['Nightlife', 'German', 'Pubs', 'Food', 'Bars', 'Restaurants']"
,"['Cafes', 'Restaurants']"
,"['Kosher', 'Food', 'Caterers', 'Food Delivery Services', 'Event Planning & Services', 'Restaurants']"
,"['Restaurants', 'Bars', 'Nightlife', 'American (Traditional)']"
,"['Breakfast & Brunch', 'Food', 'Coffee & Tea', 'Restaurants', 'Cafes']"
,"['Sports Bars', 'Restaurants', 'Beer', 'Wine & Spirits', 'American (New)', 'Bars', 'Pubs', 'Food', 'Nightlife']"
,"['Restaurants', 'Italian', 'Vegetarian', 'Pizza']"
,"['German', 'Restaurants']"
,"['American (New)', 'Breakfast & Brunch', 'American (Traditional)', 'Diners', 'Restaurants']"
,"['Restaurants', 'Mexican']"
,"['Restaurants', 'Breakfast & Brunch', 'American (Traditional)']"
,"['Pubs', 'Salad', 'Burgers', 'Restaurants', 'Bars', 'Nightlife']"
,"['Breakfast & Brunch', 'Restaurants']"
,"['Coffee & Tea', 'Event Planning & Services', 'Food', 'Restaurants', 'British', 'Caterers', 'Steakhouses', 'Cafes']"
,"['Sandwiches', 'Restaurants']"
,"['Food', 'Restaurants', 'Wraps', 'Soup', 'American (Traditional)', 'Italian', 'Beer', 'Wine & Spirits']"
,"['Fast Food', 'Thai', 'Restaurants']"
,"['Restaurants', 'Mexican']"
,"['Nightlife', 'Bars', 'American (Traditional)', 'Restaurants']"
,"['Breakfast & Brunch', 'Restaurants']"
,"['Mexican', 'Restaurants']"
,"['American (Traditional)', 'Restaurants', 'Nightlife', 'Bars', 'Tex-Mex']"
,"['Restaurants', 'Indian']"
,"['Restaurants', 'Middle Eastern']"
,"['Dive Bars', 'Burgers', 'Sports Bars', 'Nightlife', 'Restaurants', 'Bars']"
,"['Grocery', 'Bakeries', 'Pizza', 'Beer', 'Wine & Spirits', 'Restaurants', 'Food']"
,"['Sandwiches', 'Fast Food', 'Restaurants', 'Delis']"
,"['Restaurants', 'Burgers', 'Hot Dogs', 'American (Traditional)']"
,"['Restaurants', 'Thai']"
,"['Restaurants', 'Pizza']"
,"['Sushi Bars', 'Restaurants', 'Japanese']"
,"['Sandwiches', 'Breakfast & Brunch', 'Restaurants', 'Salad']"
,"['Burgers', 'Restaurants']"
,"['Pizza', 'Restaurants']"
,"['Mexican', 'Restaurants']"
,"['Restaurants', 'Cafes', 'Juice Bars & Smoothies', 'Breakfast & Brunch', 'Food', 'Coffee & Tea']"
,"['Bars', 'Music Venues', 'Restaurants', 'Nightlife', 'Arts & Entertainment', 'Dive Bars', 'American (Traditional)']"
,"['Bars', 'American (New)', 'Pubs', 'Restaurants', 'Nightlife']"
,"['Pizza', 'Food', 'Chicken Wings', 'Ice Cream & Frozen Yogurt', 'Restaurants']"
,"['Middle Eastern', 'Mediterranean', 'Lebanese', 'Restaurants', 'Spanish']"
,"['Restaurants', 'Fast Food', 'Food Delivery Services', 'Kebab', 'Food']"
,"['Restaurants', 'Burgers', 'Steakhouses', 'American (Traditional)', 'Fast Food', 'Vegetarian', 'Halal']"
,"['Wine Bars', 'Bars', 'Nightlife', 'Canadian (New)', 'Restaurants']"
,"['Canadian (New)', 'Restaurants']"
,"['Salad', 'Restaurants', 'Pizza']"
,"['Cafes', 'Restaurants']"
,"['Restaurants', 'Middle Eastern']"
,"['Restaurants', 'Italian']"
,"['American (Traditional)', 'Bars', 'Nightlife', 'Restaurants', 'Sports Bars']"
,"['American (New)', 'Cheesesteaks', 'Restaurants', 'Steakhouses']"
,"['Sandwiches', 'Restaurants']"
,"['Restaurants', 'Cafes', 'Desserts', 'Food']"
,"['Specialty Food', 'Food', 'Ethiopian', 'Ethnic Food', 'Restaurants']"
,"['Restaurants', 'Barbeque']"
,"['Restaurants', 'Fast Food', 'Chinese', 'Dim Sum']"
,"['Cocktail Bars', 'Vegetarian', 'Vegan', 'Salad', 'Restaurants', 'Tapas/Small Plates', 'Nightlife', 'Bars', 'Pizza']"
,"['Restaurants', 'Fish & Chips']"
,"['Sandwiches', 'Restaurants', 'Delis']"
,"['Restaurants', 'Chinese']"
,"['Chinese', 'Restaurants', 'Asian Fusion']"
,"['Nightlife', 'Bars', 'Restaurants', 'American (Traditional)', 'Comfort Food', 'Dive Bars', 'Wine Bars']"
,"['Restaurants', 'Sports Bars', 'Bars', 'Nightlife', 'Canadian (New)']"
,"['Restaurants', 'Nightlife', 'Bars', 'Korean', 'Pubs', 'Ethnic Food', 'Food', 'Specialty Food']"
,"['Filipino', 'Breakfast & Brunch', 'Restaurants']"
,"['French', 'Bistros', 'Beer', 'Wine & Spirits', 'Seafood', 'Restaurants', 'Food']"
,"['Restaurants', 'Greek']"
,"['Fast Food', 'Restaurants', 'Chinese']"
,"['Food', 'Sandwiches', 'Delis', 'Restaurants', 'Grocery']"
,"['Restaurants', 'Latin American', 'Cuban']"
,"['Restaurants', 'Mexican']"
,"['American (Traditional)', 'American (New)', 'Breakfast & Brunch', 'Restaurants']"
,"['Fast Food', 'Restaurants', 'Pizza', 'Chicken Wings']"
,"['Restaurants', 'Pizza']"
,"['Mexican', 'Restaurants']"
,"['Restaurants', 'French']"
,"['Sushi Bars', 'Restaurants', 'Japanese', 'Buffets']"
,"['Asian Fusion', 'Restaurants', 'Sushi Bars']"
,"['Latin American', 'Restaurants', 'Colombian']"
,"['Bars', 'Chicken Wings', 'Nightlife', 'Restaurants']"
,"['Mediterranean', 'Seafood', 'Bars', 'Active Life', 'Event Planning & Services', 'Lounges', 'Chicken Wings', 'Venues & Event Spaces', 'Restaurants', 'Nightlife']"
,"['German', 'Restaurants']"
,"['Burgers', 'Restaurants', 'Fast Food', 'Sandwiches']"
,"['Restaurants', 'Salad', 'Delis', 'Sandwiches']"
,"['Restaurants', 'Fish & Chips']"
,"['Breakfast & Brunch', 'Sandwiches', 'Donuts', 'Food', 'Coffee & Tea', 'Restaurants']"
,"['Restaurants', 'Pizza']"
,"['Pizza', 'Italian', 'Restaurants']"
,"['Breakfast & Brunch', 'Restaurants']"
,"['Seafood', 'Restaurants']"
,"['Bars', 'Restaurants', 'Steakhouses', 'Lounges', 'Nightlife']"
,"['Restaurants', 'Latin American', 'Mexican']"
,"['Restaurants', 'Pizza', 'Bars', 'Italian', 'Nightlife', 'Wine Bars']"
